id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
171789,47069,Terminator 3: War of the Machines,"The inevitable battle between man and machine has begun. War ravages the land as hardened Tech-Com fighters defend John Connor and others against the mechanized onslaught of the CRS force.

This epic cinematic conflict, recreated from the phenomenal Terminator films, places first-person shooter fans at the very center of the uprising. Throughout high-powered multiplayer and single-player missions, combatants fight in apocalyptic landscapes--a decimated downtown Los Angeles, a battered ocean harbor, devastated highways--struggling for survival. Only the strongest will avert catastrophe and save human existence.",2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56328,137623,Tetris Kiwamemichi,NULL,2003-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23051,3780,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,NULL,2003-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179697,203503,The Battle for Mata-Nui,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183066,72137,The Biggest Creators of Empires,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190753,11261,The Black Mirror,"Black Mirror Castle stands over ancient lands with secrets buried and best forgotten. The crumbling ruins breathe with a life of their own, haunted by the past and waiting to meet the present. 
 
Following the sudden death of his grandfather, Samuel Gordon returns to his estate after an absence of twelve years. While attempting to understand the reasons behind his grandfather’s death, he uncovers an ancient family secret. As Samuel learns the truth of the mysterious origins of the land and history of Black Mirror Castle, he comes face to face with madness, murder, and the true reflection of his soul.",2003-10-17 00:00:00.000,24,NULL,80.0000,1,81.6588,52
110982,24775,The Elder Scrolls III: Morrowind - Game of the Year Edition,"In Tribunal, you journey to the capital city of Morrowind, called Mournhold, to meet the other two god-kings of Morrowind, Almalexia and Sotha Sil. Your journey will lead you to the Clockwork City of Sotha Sil and massive, epic-sized dungeons, where strange and deadly creatures await you, including goblins, lich lords, and the mysterious Fabricants.

Bloodmoon takes you to the frozen Island of Solstheim where you'll experience snow, blizzards, and new creatures, including frost trolls, ice minions, and wolves... just to name a few. You'll have a choice of stories to follow and have the opportunity to defend the colony, take control over how the colony is built up, and eliminate the werewolves. Or, you can decide to join the werewolves and become one of them, opening up a whole new style of gameplay.",2003-10-31 00:00:00.000,5,NULL,NULL,NULL,71.7954,28
169829,23756,The Elder Scrolls Travels: Stormhold,NULL,2003-12-31 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
189917,3911,The Fairly OddParents: Breakin' da Rules,NULL,2003-11-18 00:00:00.000,3,NULL,NULL,NULL,41.0000,3
62199,3945,The Haunted Mansion,NULL,2003-10-14 00:00:00.000,1,NULL,60.0000,2,51.0000,1
139806,3946,The Hobbit,"Embarking on the legendary quest armed initially with a stick and sack of stones, you'll fend off foes in a platform-action-style adventure which sees Bilbo go from timid Shireling to hobbit hero. As in the epic text, the tale begins with a group of nine dwarves recruiting the home-loving hobbit as a master thief for their mission to recover stolen ancestral gold from under the fiery snout of Smaug the dragon. The group head for the Lonely Mountain, stopping along the way to fight it out with a variety of Middle-earth's less-than-friendly inhabitants, such as giant spiders, murderous goblins and bloodthirsty trolls.",2003-10-24 00:00:00.000,10,NULL,59.0000,1,64.1705,23
179241,207007,The King of Fighters,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51204,15433,The King of Fighters 2003,NULL,2003-12-12 00:00:00.000,5,NULL,50.0000,1,51.4852,23
42710,45139,The Legend of Zelda: Collector's Edition,NULL,2003-11-07 00:00:00.000,2,NULL,NULL,NULL,80.0460,6
130004,131201,The Lord of the Rings Pinball,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53729,135708,The Lord of the Rings: The Return of the King,NULL,2003-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81567,2973,The Lord of the Rings: The Return of the King,NULL,2003-10-31 00:00:00.000,57,NULL,75.0000,2,76.4022,185
77649,9256,The Lord of the Rings: War of the Ring,NULL,2003-11-08 00:00:00.000,9,NULL,91.0000,1,62.3763,37
13209,107158,The Maze,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8259,121824,The Need for Speed Collection,NULL,2003-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133069,188624,The Recruit,NULL,2003-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93350,163160,The Saddle Club: Willowbrook Stables,"The most exciting Saddle Club adventure yet might also be the most difficult and this time you won't have the rest of the Saddle Club to help you. A friend of the Regnerys' has invited Stevie, Lisa, and Carole for a holiday at Willowbrook Stables on Coventry Island. But only one girl and her horse can go, so you'll have to choose which member of the Saddle Club you want to be. And once on the island you'll have to solve a baffling mystery to save Willowbrook Stables from the evil property developer trying to take over.

The island is a complex and colourful world of sights and sounds. It is home to over 30 characters, most of whom have lived there all their lives. Even though the other Saddle Club members won't be with you, you can still keep in touch and tell them all about Willowbrook Stables and your adventures.

Other horse-crazy kids on the island will help you in your quest to save the stables. The skills that Lisa, Carole, and Stevie learned at Pine Hollow will come in handy in your investigations, as horses are just as important on Coventry Island as they are in Willow Creek. Ride all over in search of golden horseshoe clues and collect important information from interesting characters. You can get additional clues and track your progress in your personal game diary.",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164289,2844,The Simpsons: Hit & Run,NULL,2003-09-16 00:00:00.000,53,NULL,72.8000,6,75.6911,186
172917,210728,The Sims Bustin' Out,NULL,2003-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140092,4151,The Sims Bustin' Out,NULL,2003-12-15 00:00:00.000,3,NULL,75.0000,6,66.5228,31
165996,45112,The Sims: Double Deluxe,"Management in The Sims revolves around decision-making. From physical environmental layouts, to mental outlook, emotional makeup and skills of your Sims, you'll be immersed in their daily lives. Activities include buying and placing unique items for households and offices, selling and replacing worn out furnishings, and otherwise building and maintaining the world in which your Sims live.

You'll guide your Sims in life-development phases and chemistry between your Sims is a product of your manipulations as well - all form the level and style of interaction through conversations with other Sims.

The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success. There are ten levels of positions within each of the ten career tracks - your Sims can work their way up in career fields.

Your Sims can experience floods, fires, and robberies. Neglect, starvation, loss of energy, failure to perform basic bathroom visits - all can affect your Sims and even stop them in their tracks. Death is an option and entire families could be wiped out by complete neglect and starvation.",2003-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39287,72250,The Spirit Engine,NULL,2003-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64773,54292,The Spirit Engine 2,NULL,2003-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185672,5631,The Temple of Elemental Evil,"Thirteen years before the start of the game, Hommlet was a peaceful town. Due to low taxes and safe roads, the area became prosperous, and the village flourished. This prosperity drew the attention of evil forces, who began slowly trickling into the area. It is not known where these forces came from, but the Dyvers of Nyr Dyv and the inhabitants of the forestlands of the Wild Coast were the chief suspects. As the presence of bandits, kobolds, and goblins increased, a local militia led by Waldgraf of Ostverk was raised to defend Hommlet. This only served to check the evil forces, however.",2003-09-16 00:00:00.000,7,NULL,NULL,NULL,72.1498,25
139310,905,Tiger Woods PGA Tour 2004,NULL,2003-09-22 00:00:00.000,1,NULL,66.5000,5,63.0000,4
86003,148506,Tokyo Cop,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173716,175928,Tom Clancy's Ghost Recon: Jungle Storm,NULL,2003-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173701,9891,Tom Clancy's Rainbow Six 3,"""When a terrorist plot threatens to tilt the balance of peace between the United States and Saudi Arabia, team Rainbow is the only answer. Execute your missions with deadly force and precise tactics in order to protect the innocent and ensure peace.""",2003-11-07 00:00:00.000,2,NULL,72.5000,6,62.8403,9
190793,218832,Tomb Raider,NULL,2003-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150343,165176,Tomb Raider: The Osiris Codex,"Lara receives an anonymous commission to retrieve a mysterious relic, the Osiris Codex, from a recently uncovered tomb. The stolen manuscript is the earliest record of ancient Egyptian metallurgy, and Osiris (The Egyptian god of resurrection and eternal life) has always been inexorably linked with alchemy.",2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137865,4202,Tonka: Rescue Patrol,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,1
175113,210430,Tony Hawk's Underground,NULL,2003-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182697,2698,Tony Hawk's Underground,NULL,2003-10-27 00:00:00.000,32,NULL,80.0000,3,79.3997,112
137394,5234,Top Spin,NULL,2003-10-28 00:00:00.000,5,NULL,80.0000,3,72.5182,14
61381,6207,Total Club Manager 2004,NULL,2003-11-21 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
122410,185796,Totally Spies! Mall Brawl,"Timothy ""Tim"" Scam has escaped from the WOOHP prison and start his evil revenge plan: make the prices in the malls on all the world became out of control to make everyone buy things on his online store. And put evil robots in the malls to destroy everyone that tries to stop his plan. The mission of the Spies is to defeat the robots and Tim Scam and restore the prices.

To succeed in this mission, you need to go to each affected mall and try to find its corresponding antivirus keycard. Once you have the card, you can proceed and clean up all the infected cash registers. This would not be a piece of cake job, because you should encounter serious resistance from a bunch of enemy robots along your way.",2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15869,144813,Totò Sapore E La Magica Storia Della Pizza,NULL,2003-12-19 00:00:00.000,4,NULL,NULL,NULL,NULL,NULL
75701,18728,TrackMania,NULL,2003-11-21 00:00:00.000,12,NULL,81.0000,3,83.9123,27
74939,27012,TrackMania Original,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149645,92251,Train Simulator + Densha de GO!: Tokyo Line,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24432,11013,Trainz Railroad Simulator 2004,NULL,2003-12-31 00:00:00.000,NULL,NULL,100.0000,1,NULL,NULL
175732,24107,Traitors Gate 2,"In the modern age, the world's lifeline is through digital technology. A new threat to Earth comes in the form of a simple yet lethal virus contrived by those set out to bring worldwide chaos and destruction. You play Raven, an American secret agent, whose mission is to use his stealth, cunning and imagination to seek out and stop the virus at its source.",2003-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58224,4216,True Crime: Streets of LA,NULL,2003-11-03 00:00:00.000,20,NULL,74.3333,4,73.0670,71
86270,128564,Tuboflex,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36522,127973,Uden at prale - det er Harry,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185222,8928,UFO: Aftermath,NULL,2003-10-24 00:00:00.000,1,NULL,80.0000,1,50.0000,4
136787,49353,Ultimate Beach Soccer,NULL,2003-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178910,203349,Ultimate Casino,NULL,2003-11-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126106,51793,Unreal 2: The Awakening Special Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170255,50395,Uru: Ages Beyond Myst,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79449,154843,Usagi: Yasei no Touhai: Yamashiro Mahjong Hen,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115685,145775,Vajimon,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184868,124311,VeggieTales: Minnesota Cuke and the Coconut Apes,"Master explorer Minnesota Cuke (Larry the Cucumber) has recovered the fabled Crock of Hookie Balookie. But trouble strikes when his airplane crashes in the jungle, and when Minnesota locates it, he discovers that the treasure is missing!

With help from Bob the Tomato, you and Minnesota will track the Crock to the legendary city of the Coconut Apes, - and learn an important lesson about stealing.",2003-09-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
190666,50180,Victoria Complete,NULL,2003-12-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
147955,11036,Victoria: An Empire Under the Sun,NULL,2003-11-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
166324,1553,Virtua Fighter 10th Anniversary,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186630,43244,Volleyball Challenge,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138769,5466,Voodoo Vince,NULL,2003-09-23 00:00:00.000,2,NULL,74.5000,2,NULL,NULL
168998,2728,Wallace and Gromit in Project Zoo,"The diabolical penguin, Feathers, has imprisoned all the baby animals in a zoo, and it's up to Wallace and Gromit to rescue them. Charge through the gates as the resourceful and adventurous Gromit, and receive helpful hints from Wallace. This indomitable duo has an array of new inventions such as the Porridge Gun and the Banana Launcher, plus interesting contraptions built by Wallace himself. Gromit's break dancing, backflips, and sneaking moves will also prove valuable in your adventure.",2003-10-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126415,111548,Walt Disney's The Jungle Book,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38379,93410,War Chess,NULL,2003-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167088,128358,Warblade,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95877,1712,"WarioWare, Inc.: Mega Party Games!",NULL,2003-10-17 00:00:00.000,2,NULL,70.0000,1,80.3348,17
117828,24182,Warlords IV: Heroes of Etheria,NULL,2003-10-21 00:00:00.000,NULL,NULL,83.0000,1,NULL,NULL
162892,24179,Warrior Kings: Battles,NULL,2003-09-30 00:00:00.000,NULL,NULL,67.0000,1,80.0000,1
114068,153617,Water In Fire 2,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130930,10157,Way of the Samurai 2,"The player, a starving ronin (Samurai without a lord), collapses at the gate of a renowned trading town called Amahara. When aided by a little girl the ronin is then introduced to the life of a samurai, whose decisions can give rise to various factions or lead to their destruction, or even stay out of the politics of the those factions.",2003-10-09 00:00:00.000,3,NULL,51.5000,2,70.0256,6
94335,71096,Western Outlaw: Wanted Dead or Alive,NULL,2003-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167722,203103,When Stuffed Animals Attack!,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123595,6233,Whiplash,NULL,2003-11-18 00:00:00.000,NULL,NULL,55.5000,4,NULL,NULL
58886,1680,Wild Arms Alter Code: F,NULL,2003-11-27 00:00:00.000,2,NULL,85.0000,2,NULL,NULL
136683,17591,Wildlife Park,NULL,2003-12-03 00:00:00.000,NULL,NULL,55.0000,1,50.0000,2
177721,221002,Winning Eleven Tactics: J.League,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119672,6238,World Championship Pool 2004,NULL,2003-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161220,203263,World Fighting,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188392,936,World Soccer: Winning Eleven 7 International,NULL,2003-10-17 00:00:00.000,11,NULL,87.2500,5,77.2890,44
175755,1047,Worms 3D,NULL,2003-10-31 00:00:00.000,20,NULL,80.0000,1,71.9244,70
115770,8315,WRC 3,NULL,2003-11-21 00:00:00.000,2,NULL,60.0000,1,70.1517,5
105064,6249,WWE Raw 2,NULL,2003-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184716,6442,WWE Smackdown! Here Comes The Pain,NULL,2003-10-27 00:00:00.000,14,NULL,90.0000,2,66.8182,38
128668,5798,Xbox Music Mixer,NULL,2003-10-27 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
121113,221670,Xenosaga Episode I: Der Wille zur Macht - Reloaded,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190647,1987,XIII,NULL,2003-11-18 00:00:00.000,42,NULL,73.2000,7,78.5359,93
2670,24110,Xtreme Air Racing 2,NULL,2003-10-30 00:00:00.000,NULL,NULL,55.0000,1,NULL,NULL
86543,141624,Yoshi vs. Windows,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86641,142404,Yoshi vs. Windows Platinum,NULL,2003-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149143,15454,Ys VI: The Ark of Napishtim,"The story begins after Adol's ship is attacked by a fleet of Romun ships. Forced to sail into an unknown area, they encounter a large storm. Adol is swept off the vessel while trying to rescue a fellow sailor and washed ashore by the vortex that surrounds the Canaan Islands. He is found, unconscious, by the nieces of the chieftain of the nearby Rehda village, Olha and Isha, who are the daughters of his brother that died when battling with fellow Redha against the Wandering Calamity. The girls take him to their village and lay him to rest in their Uncle Ord's house. Adol hears them talking about him and wakes up briefly, afterwards going back to sleep because of his exhaustion. His adventure then begins.",2003-09-27 00:00:00.000,8,NULL,71.7500,9,79.8427,24
140153,6696,Yu Yu Hakusho: Spirit Detective,NULL,2003-12-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
49600,50834,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,NULL,2003-11-18 00:00:00.000,8,NULL,NULL,NULL,60.4745,22
129974,65146,Zatch Bell! Electric Arena,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175674,3753,Zuma,NULL,2003-12-12 00:00:00.000,17,NULL,68.0000,1,73.6847,39
44133,52758,Петька 4: День независимости,NULL,2003-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
